,episode_scores
1159,125.52275430092455
1160,125.52275430092455
1161,125.52275430092455
1162,125.52275430092455
1163,125.52275430092455
1164,125.52275430092455
1165,125.52275430092455
1166,125.52275430092455
1167,125.52275430092455
1168,125.52275430092455
1169,125.52275430092455
1170,125.52275430092455
1171,125.52275430092455
1172,125.52275430092455
1173,125.52275430092455
1174,125.52275430092455
1175,125.52275430092455
1176,125.52275430092455
1177,125.52275430092455
1178,125.52275430092455
1179,125.52275430092455
1180,125.52275430092455
1181,125.52275430092455
1182,125.52275430092455
1183,125.52275430092455
1184,125.52275430092455
1185,125.52275430092455
1186,125.52275430092455
1187,125.52275430092455
1188,125.52275430092455
1189,125.52275430092455
1190,125.52275430092455
1191,125.52275430092455
1192,125.52275430092455
1193,125.52275430092455
1194,125.52275430092455
1195,125.52275430092455
1196,125.52275430092455
1197,125.52275430092455
1198,125.52275430092455
1199,125.52275430092455
1200,125.52275430092455
1201,125.52275430092455
1202,125.52275430092455
1203,125.52275430092455
1204,125.52275430092455
1205,125.52275430092455
1206,125.52275430092455
1207,125.52275430092455
1208,125.52275430092455
1209,125.52275430092455
1210,125.52275430092455
1211,125.52275430092455
1212,125.52275430092455
1213,125.52275430092455
1214,125.52275430092455
1215,125.52275430092455
1216,125.52275430092455
1217,125.52275430092455
1218,125.52275430092455
1219,125.52275430092455
1220,125.52275430092455
1221,125.52275430092455
1222,125.52275430092455
1223,125.52275430092455
1224,125.52275430092455
1225,125.52275430092455
1226,125.52275430092455
1227,125.52275430092455
1228,125.52275430092455
1229,125.52275430092455
1230,125.52275430092455
1231,125.52275430092455
1232,125.52275430092455
1233,125.52275430092455
1234,125.52275430092455
1235,125.52275430092455
1236,125.52275430092455
1237,125.52275430092455
1238,125.52275430092455
1239,125.52275430092455
1240,125.52275430092455
1241,125.52275430092455
1242,125.52275430092455
1243,125.52275430092455
1244,125.52275430092455
1245,125.52275430092455
1246,125.52275430092455
1247,125.52275430092455
1248,125.52275430092455
1249,125.52275430092455
1250,125.52275430092455
1251,125.52275430092455
1252,125.52275430092455
1253,125.52275430092455
1254,125.52275430092455
1255,125.52275430092455
1256,125.52275430092455
1257,125.52275430092455
1258,125.52275430092455
1259,125.52275430092455
1260,125.52275430092455
1261,125.52275430092455
1262,125.52275430092455
1263,125.52275430092455
1264,125.52275430092455
1265,125.52275430092455
1266,125.52275430092455
1267,125.52275430092455
1268,125.52275430092455
1269,125.52275430092455
1270,125.52275430092455
1271,125.52275430092455
1272,125.52275430092455
1273,125.52275430092455
1274,125.52275430092455
1275,125.52275430092455
1276,125.52275430092455
